id,week_of_outbreak,state_ut,district,disease,cases,deaths,day,month,year,latitude,longitude,precipitation,lai,temp,disease_category,death_rate,date,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3_mean,roll_6_mean,roll_3_std,roll_6_std,month_sin,month_cos,temp_change,precipitation_change,lai_change,spike_ratio,acceleration,growth_rate,outbreak_flag,outbreak_frequency_12m,log_cases,outbreak
5218,47th week,Tamil Nadu,Erode,Chikungunya,7.0,0,8,11,2014,11.3692044,77.67662687,0.070319899,9.0,297.41,Chikungunya,0.0,2014-11-01,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-12.009999999999991,-0.327760159,5.0,7.0,25.0,25.0,0,0.0,2.0794415416798357,0
758,8th week,Tamil Nadu,Erode,Chikungunya,22.0,0,17,2,2019,11.3692044,77.67662687,0.004181771,9.0,309.376,Chikungunya,0.0,2019-02-01,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,11.965999999999951,-0.066138128,0.0,22.0,-18.0,7.0,0,0.0,3.1354942159291497,0
766,10th week,Tamil Nadu,Erode,Chikungunya,31.0,0,3,3,2019,11.3692044,77.67662687,0.020027034,5.0,311.68,Chikungunya,0.0,2019-03-01,22.0,7.0,25.0,0.0,0.0,18.0,0.0,9.643650760992955,0.0,1.0,6.123233995736766e-17,2.3040000000000305,0.015845263,-4.0,1.631578947368421,15.0,-0.11538461538461539,0,0.0,3.4657359027997265,0
7049,2nd week,Tamil Nadu,Erode,Dengue,15.0,0,3,1,2011,11.3692044,77.67662687,0.056082809,10.0,300.428,Dengue,0.0,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-11.25200000000001,0.036055775,5.0,15.0,0.0,0.0,0,0.0,2.772588722239781,0
7971,51st week,Tamil Nadu,Erode,Dengue,14.0,1,18,12,2011,11.3692044,77.67662687,0.013963881,9.0,302.42,Dengue,0.06666666666666667,2011-12-01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1.9920000000000186,-0.042118928,-1.0,14.0,15.0,15.0,0,0.0,2.70805020110221,0
6992,48th week,Tamil Nadu,Erode,Dengue,20.0,0,11,10,2012,11.3692044,77.67662687,0.362012055,15.0,303.945,Dengue,0.0,2012-10-01,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1.5249999999999773,0.348048174,6.0,20.0,-1.0,14.0,0,0.0,3.044522437723423,0
937,28th week,Tamil Nadu,Erode,Dengue,19.0,0,5,7,2019,11.3692044,77.67662687,0.063680537,8.0,309.905,Dengue,0.0,2019-07-01,20.0,14.0,15.0,0.0,0.0,16.333333333333332,0.0,3.214550253664319,0.0,-0.4999999999999997,-0.8660254037844388,5.9599999999999795,-0.298331518,-7.0,1.0961538461538463,6.0,0.3125,0,0.0,2.995732273553991,0
699,52nd week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,21.0,1,21,12,2020,11.7406259,78.9637131,0.489202687,10.0,299.3,Diarrheal Diseases,0.045454545454545456,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.0,3.091042453358316,0
525,47th week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,19.0,1,22,11,2021,11.7406259,78.9637131,1.221413876,13.0,299.13,Diarrheal Diseases,0.05,2021-11-01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-0.17000000000001592,0.7322111889999999,3.0,19.0,21.0,21.0,0,0.0,2.995732273553991,0
553,51st week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,19.0,1,20,12,2021,11.7406259,78.9637131,0.047437687,12.0,300.584,Diarrheal Diseases,0.05,2021-12-01,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1.4540000000000077,-1.173976189,-1.0,19.0,-2.0,19.0,0,0.0,2.995732273553991,0
54,15th week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,14.0,1,17,4,2022,11.7406259,78.9637131,0.351280164,10.0,312.57,Diarrheal Diseases,0.06666666666666667,2022-04-01,19.0,19.0,21.0,0.0,0.0,19.666666666666668,0.0,1.1547005383792517,0.0,0.8660254037844387,-0.4999999999999998,11.98599999999999,0.303842477,-2.0,0.6774193548387096,0.0,-0.09090909090909091,0,0.0,2.70805020110221,0
140,22nd week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,40.0,1,30,5,2022,11.7406259,78.9637131,0.20160623,12.0,306.932,Diarrheal Diseases,0.024390243902439025,2022-05-01,14.0,19.0,19.0,0.0,0.0,17.333333333333332,0.0,2.8867513459481287,0.0,0.49999999999999994,-0.8660254037844387,-5.637999999999977,-0.149673934,2.0,2.181818181818182,-5.0,-0.25,0,0.0,3.713572066704308,0
8268,27th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,15.0,0,24,6,2010,12.87960515,79.70427615,0.328888197,10.0,308.82,Diarrheal Diseases,0.0,2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,2.772588722239781,0
7132,11th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,40.0,0,16,3,2011,12.87960515,79.70427615,0.000636819,9.0,308.592,Diarrheal Diseases,0.0,2011-03-01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,-0.22800000000000864,-0.328251378,-1.0,40.0,15.0,15.0,0,0.0,3.713572066704308,0
7248,20th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,12.0,0,16,5,2011,12.87960515,79.70427615,0.023009611,5.0,311.176,Diarrheal Diseases,0.0,2011-05-01,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,2.584000000000003,0.022372792,-4.0,12.0,25.0,40.0,0,0.0,2.5649493574615367,0
6388,19th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,29.0,1,6,5,2012,12.87960515,79.70427615,0.04848823,5.0,309.53,Diarrheal Diseases,0.03333333333333333,2012-05-01,12.0,40.0,15.0,0.0,0.0,22.333333333333332,0.0,15.37313674346694,0.0,0.49999999999999994,-0.8660254037844387,-1.646000000000015,0.025478619,0.0,1.2428571428571429,-28.0,-0.1875,0,0.0,3.4011973816621555,0
5574,26th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,11.0,0,27,6,2013,12.87960515,79.70427615,0.050419294,8.0,312.12,Diarrheal Diseases,0.0,2013-06-01,29.0,12.0,40.0,0.0,0.0,27.0,0.0,14.106735979665885,0.0,1.2246467991473532e-16,-1.0,2.590000000000032,0.0019310640000000032,3.0,0.39285714285714285,17.0,-0.2682926829268293,0,0.0,2.4849066497880004,0
4780,25th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,30.0,0,20,6,2014,12.87960515,79.70427615,0.03716732,7.0,310.9533334,Diarrheal Diseases,0.0,2014-06-01,11.0,29.0,12.0,0.0,0.0,17.333333333333332,0.0,10.115993936995679,0.0,1.2246467991473532e-16,-1.0,-1.166666599999985,-0.013251974000000007,-1.0,1.6363636363636365,-18.0,-0.07692307692307693,0,0.0,3.4339872044851463,0
5280,3rd week,Tamil Nadu,Kancheepuram,Chikungunya,17.0,0,16,1,2013,12.87960515,79.70427615,0.000188722,9.0,302.4666666,Chikungunya,0.0,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-8.486666800000023,-0.036978597999999994,2.0,17.0,0.0,0.0,0,0.0,2.8903717578961645,0
4934,32nd week,Tamil Nadu,Kancheepuram,Chikungunya,27.0,0,7,8,2014,12.87960515,79.70427615,0.071191236,8.0,306.96500000000003,Chikungunya,0.0,2014-08-01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,4.4983334000000355,0.071002514,-1.0,27.0,17.0,17.0,0,0.0,3.332204510175204,0
7901,46th week,Tamil Nadu,Kancheepuram,Cholera,13.0,0,19,11,2011,12.87960515,79.70427615,0.056226624,11.0,303.592,Diarrheal Diseases,0.0,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-3.3730000000000473,-0.014964612000000002,3.0,13.0,0.0,0.0,0,0.0,2.6390573296152584,0
7755,39th week,Tamil Nadu,Kancheepuram,Dengue,7.0,0,2,10,2011,12.87960515,79.70427615,0.041915585,13.0,306.436,Dengue,0.0,2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,2.843999999999994,-0.014311039000000005,2.0,7.0,0.0,0.0,0,0.0,2.0794415416798357,0
7795,41st week,Tamil Nadu,Kancheepuram,Dengue,49.0,0,12,10,2011,12.87960515,79.70427615,0.338964551,14.0,305.18,Dengue,0.0,2011-10-01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-1.2559999999999718,0.297048966,1.0,49.0,7.0,7.0,0,0.0,3.912023005428146,0
5033,36th week,Tamil Nadu,Kancheepuram,Dengue,42.0,0,30,8,2014,12.87960515,79.70427615,0.157379231,6.0,306.96500000000003,Dengue,0.0,2014-08-01,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,1.785000000000025,-0.18158532,-8.0,42.0,42.0,49.0,0,0.0,3.7612001156935624,0
5119,40th week,Tamil Nadu,Kancheepuram,Dengue,31.0,0,4,10,2014,12.87960515,79.70427615,0.168402995,14.0,303.54,Dengue,0.0,2014-10-01,42.0,49.0,7.0,0.0,0.0,32.666666666666664,0.0,22.50185177565023,0.0,-0.8660254037844386,0.5000000000000001,-3.4250000000000114,0.011023763999999991,8.0,0.9207920792079208,-7.0,4.375,0,0.0,3.4657359027997265,0
4050,27th week,Tamil Nadu,Kancheepuram,Dengue,9.0,0,2,7,2015,12.87960515,79.70427615,0.03157147,10.0,309.1133334,Dengue,0.0,2015-07-01,31.0,42.0,49.0,0.0,0.0,40.666666666666664,0.0,9.073771725877469,0.0,-0.4999999999999997,-0.8660254037844388,5.573333399999967,-0.136831525,-4.0,0.21600000000000003,-11.0,-0.36,0,0.0,2.302585092994046,0
4201,33rd week,Tamil Nadu,Kancheepuram,Dengue,33.0,1,11,8,2015,12.87960515,79.70427615,0.190472382,9.0,306.68,Dengue,0.029411764705882353,2015-08-01,9.0,31.0,42.0,0.0,0.0,27.333333333333332,0.0,16.802777548171413,0.0,-0.8660254037844385,-0.5000000000000004,-2.433333399999981,0.158900912,-1.0,1.1647058823529413,-22.0,-0.7674418604651163,0,0.0,3.5263605246161616,0
4318,37th week,Tamil Nadu,Kancheepuram,Dengue,17.0,0,11,9,2015,12.87960515,79.70427615,0.705652146,10.0,308.5,Dengue,0.0,2015-09-01,33.0,9.0,31.0,7.0,0.0,24.333333333333332,28.5,13.316656236958787,17.15517414659496,-1.0,-1.8369701987210297e-16,1.8199999999999932,0.515179764,1.0,0.6710526315789473,24.0,0.0625,0,0.0,2.8903717578961645,0
3393,34th week,Tamil Nadu,Kancheepuram,Dengue,38.0,0,22,8,2016,12.87960515,79.70427615,0.001497096,9.0,307.25,Dengue,0.0,2016-08-01,17.0,33.0,9.0,49.0,0.0,19.666666666666668,30.166666666666668,12.220201853215576,14.998888847733578,-0.8660254037844385,-0.5000000000000004,-1.25,-0.70415505,-1.0,1.8387096774193548,-16.0,0.8,0,0.0,3.6635616461296463,0
5133,41st week,Tamil Nadu,Kancheepuram,Dengue And Chikungunya,16.0,0,10,10,2014,12.87960515,79.70427615,0.736985229,12.0,304.685,Dengue-Chikungunya,0.0,2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-2.5649999999999977,0.7354881329999999,3.0,16.0,0.0,0.0,0,0.0,2.833213344056216,0
6383,19th week,Tamil Nadu,Kanyakumari,Chikungunya,27.0,1,5,5,2012,8.079252,77.5499338,0.225489454,9.0,303.3241667,Chikungunya,0.03571428571428571,2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,27.0,0.0,0.0,0,0.0,3.332204510175204,0
6384,19th week,Tamil Nadu,Kanyakumari,Chikungunya,53.0,1,10,5,2012,8.079252,77.5499338,0.225489454,9.0,303.3241667,Chikungunya,0.018518518518518517,2012-05-01,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,53.0,27.0,27.0,0,0.0,3.9889840465642745,0
6195,51st week,Tamil Nadu,Kanyakumari,Dengue,17.0,1,19,12,2013,8.079252,77.5499338,0.225489454,9.0,303.3241667,Dengue,0.05555555555555555,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0,0.0,2.8903717578961645,0
7046,2nd week,Tamil Nadu,Karur,Acute Diarrhoeal Disease,28.0,0,8,1,2011,10.9301522,78.08485455,0.069055598,7.0,300.472,Diarrheal Diseases,0.0,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,28.0,0.0,0.0,0,0.0,3.367295829986474,0
7776,40th week,Tamil Nadu,Karur,Acute Diarrhoeal Disease,13.0,0,6,10,2011,10.9301522,78.08485455,0.131047412,10.0,306.164,Diarrheal Diseases,0.0,2011-10-01,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,5.692000000000007,0.061991814000000006,3.0,13.0,28.0,28.0,0,0.0,2.6390573296152584,0
8781,32nd week,Tamil Nadu,Karur,Chikungunya,42.0,0,8,8,2009,10.9301522,78.08485455,0.011743684,4.0,309.79,Chikungunya,0.0,2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,3.626000000000033,-0.119303728,-6.0,42.0,0.0,0.0,0,0.0,3.7612001156935624,0
8856,38th week,Tamil Nadu,Karur,Chikungunya,26.0,0,19,9,2009,10.9301522,78.08485455,0.533464789,7.0,306.65,Chikungunya,0.0,2009-09-01,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-3.140000000000043,0.521721105,3.0,26.0,42.0,42.0,0,0.0,3.295836866004329,0
8928,45th week,Tamil Nadu,Karur,Chikungunya,17.0,0,5,11,2009,10.9301522,78.08485455,0.17964708,5.0,304.52,Chikungunya,0.0,2009-11-01,26.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-2.1299999999999955,-0.3538177090000001,-2.0,17.0,-16.0,26.0,0,0.0,2.8903717578961645,0
5311,8th week,Tamil Nadu,Karur,Chikungunya,27.0,0,16,1,2013,10.9301522,78.08485455,8.73e-05,7.0,307.25,Chikungunya,0.0,2013-01-01,17.0,26.0,42.0,0.0,0.0,28.333333333333332,0.0,12.662279942148386,0.0,0.49999999999999994,0.8660254037844387,2.730000000000018,-0.17955977999999997,2.0,0.9204545454545455,-9.0,-0.5813953488372093,0,0.0,3.332204510175204,0
5312,8th week,Tamil Nadu,Karur,Chikungunya,128.0,0,30,1,2013,10.9301522,78.08485455,0.000151365,6.0,309.86,Chikungunya,0.0,2013-01-01,27.0,17.0,26.0,0.0,0.0,23.333333333333332,0.0,5.507570547286099,0.0,0.49999999999999994,0.8660254037844387,2.6100000000000136,6.406500000000002e-05,-1.0,5.26027397260274,10.0,0.037037037037037035,1,0.0,4.859812404361672,1
5301,7th week,Tamil Nadu,Karur,Chikungunya,48.0,0,11,2,2013,10.9301522,78.08485455,0.006638078,5.0,310.565,Chikungunya,0.0,2013-02-01,128.0,27.0,17.0,0.0,0.0,57.333333333333336,0.0,61.40304009846201,0.0,0.8660254037844386,0.5000000000000001,0.7049999999999841,0.006486713000000001,-1.0,0.8228571428571428,101.0,6.166666666666667,0,0.0,3.8918202981106265,0
755,8th week,Tamil Nadu,Karur,Chikungunya,12.0,0,23,2,2019,10.9301522,78.08485455,0.006853667,5.0,311.984,Chikungunya,0.0,2019-02-01,48.0,128.0,27.0,42.0,0.0,67.66666666666667,48.0,53.29477773040556,40.79705871751051,0.8660254037844386,0.5000000000000001,1.4189999999999827,0.00021558899999999954,0.0,0.17475728155339804,-80.0,0.75,0,0.0,2.5649493574615367,0
7201,17th week,Tamil Nadu,Karur,Dengue,4.0,0,24,4,2011,10.9301522,78.08485455,1.121350154,6.0,313.2333334,Dengue,0.0,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,1.2493334000000118,1.114496487,1.0,4.0,0.0,0.0,0,0.0,1.6094379124341003,0
6868,38th week,Tamil Nadu,Karur,Dengue,17.0,0,13,9,2012,10.9301522,78.08485455,0.112516274,7.0,312.62,Dengue,0.0,2012-09-01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.6133333999999877,-1.0088338799999998,1.0,17.0,4.0,4.0,0,0.0,2.8903717578961645,0
5281,3rd week,Tamil Nadu,Karur,Dengue,56.0,0,13,1,2013,10.9301522,78.08485455,0.000334294,7.0,305.92,Dengue,0.0,2013-01-01,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-6.699999999999989,-0.11218198,0.0,56.0,13.0,17.0,1,0.0,4.04305126783455,1
3759,2nd week,Tamil Nadu,Karur,Dengue,16.0,0,3,1,2015,10.9301522,78.08485455,0.554997966,11.0,302.4,Dengue,0.0,2015-01-01,56.0,17.0,4.0,0.0,0.0,25.666666666666668,0.0,27.061657993059725,0.0,0.49999999999999994,0.8660254037844387,-3.5200000000000387,0.554663672,4.0,0.6,39.0,10.4,0,0.0,2.833213344056216,0
8062,17th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,35.0,1,26,4,2010,12.5188835,78.2206536,0.046079112,7.0,309.46,Diarrheal Diseases,0.027777777777777776,2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,35.0,0.0,0.0,0,0.0,3.58351893845611,0
8096,19th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,24.0,1,4,5,2010,12.5188835,78.2206536,0.198142939,9.0,309.585,Diarrheal Diseases,0.04,2010-05-01,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.125,0.15206382699999998,2.0,24.0,35.0,35.0,0,0.0,3.2188758248682006,0
6334,17th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,11.0,1,14,4,2012,12.5188835,78.2206536,0.003494632,7.0,313.424,Diarrheal Diseases,0.08333333333333333,2012-04-01,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,3.8389999999999986,-0.194648307,-2.0,11.0,-11.0,24.0,0,0.0,2.4849066497880004,0
6469,22nd week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,16.0,1,26,5,2012,12.5188835,78.2206536,0.043457998,11.0,304.185,Diarrheal Diseases,0.058823529411764705,2012-05-01,11.0,24.0,35.0,0.0,0.0,23.333333333333332,0.0,12.013880860626733,0.0,0.49999999999999994,-0.8660254037844387,-9.238999999999976,0.039963366,4.0,0.6575342465753425,-13.0,-0.6666666666666666,0,0.0,2.833213344056216,0
6470,22nd week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,94.0,1,27,5,2012,12.5188835,78.2206536,0.046897327,11.0,302.6866666,Diarrheal Diseases,0.010526315789473684,2012-05-01,16.0,11.0,24.0,0.0,0.0,17.0,0.0,6.557438524301999,0.0,0.49999999999999994,-0.8660254037844387,-1.4983333999999786,0.003439329000000005,0.0,5.222222222222222,5.0,-0.32,1,0.0,4.553876891600541,1
5388,16th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,26.0,1,16,4,2013,12.5188835,78.2206536,0.003534352,7.0,312.408,Diarrheal Diseases,0.037037037037037035,2013-04-01,94.0,16.0,11.0,0.0,0.0,40.333333333333336,0.0,46.54388610046795,0.0,0.8660254037844387,-0.4999999999999998,9.721333399999992,-0.043362975000000005,-4.0,0.6290322580645161,78.0,6.916666666666667,0,0.0,3.295836866004329,0
5989,40th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,13.0,1,29,9,2013,12.5188835,78.2206536,0.002749146,10.0,305.732,Diarrheal Diseases,0.07142857142857142,2013-09-01,26.0,94.0,16.0,35.0,0.0,45.333333333333336,34.333333333333336,42.44211744639202,30.3885943516094,-1.0,-1.8369701987210297e-16,-6.675999999999988,-0.0007852060000000001,3.0,0.2805755395683453,-68.0,0.5882352941176471,0,0.0,2.6390573296152584,0
4716,21st week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,19.0,1,25,5,2014,12.5188835,78.2206536,0.196819677,11.0,306.792,Diarrheal Diseases,0.05,2014-05-01,13.0,26.0,94.0,24.0,0.0,44.333333333333336,30.666666666666668,43.50095784386056,31.59535830888244,0.49999999999999994,-0.8660254037844387,1.0599999999999454,0.194070531,1.0,0.4191176470588235,-13.0,-0.8526315789473684,0,0.0,2.995732273553991,0
4935,32nd week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,11.0,1,9,8,2014,12.5188835,78.2206536,0.085813891,6.0,310.96,Diarrheal Diseases,0.08333333333333333,2014-08-01,19.0,13.0,26.0,11.0,0.0,19.333333333333332,29.833333333333332,6.506407098647712,31.8710945319841,-0.8660254037844385,-0.5000000000000004,4.168000000000006,-0.111005786,-5.0,0.5409836065573771,6.0,-0.25925925925925924,0,0.0,2.4849066497880004,0
4229,34th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,17.0,1,17,8,2015,12.5188835,78.2206536,0.23358075,10.0,310.96,Diarrheal Diseases,0.05555555555555555,2015-08-01,11.0,19.0,13.0,16.0,0.0,14.333333333333334,29.833333333333332,4.163331998932256,31.8710945319841,-0.8660254037844385,-0.5000000000000004,0.0,0.147766859,4.0,1.108695652173913,-8.0,-0.14285714285714285,0,0.0,2.8903717578961645,0
2071,18th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,32.0,1,1,5,2017,12.5188835,78.2206536,0.01496515,11.0,312.2866666,Diarrheal Diseases,0.030303030303030304,2017-05-01,17.0,11.0,19.0,94.0,0.0,15.666666666666666,30.0,4.163331998932258,31.78678970893412,0.49999999999999994,-0.8660254037844387,1.32666660000001,-0.2186156,1.0,1.9200000000000004,6.0,-0.1,0,0.0,3.4965075614664802,0
8694,27th week,Tamil Nadu,Krishnagiri,Chikungunya,5.0,0,30,6,2009,12.5188835,78.2206536,0.171149625,11.0,308.955,Chikungunya,0.0,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-3.3316666000000055,0.156184475,0.0,5.0,0.0,0.0,0,0.0,1.791759469228055,0
6196,51st week,Tamil Nadu,Krishnagiri,Cholera,19.0,1,15,12,2013,12.5188835,78.2206536,0.033038567,12.0,298.525,Diarrheal Diseases,0.05,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-10.430000000000007,-0.138111058,1.0,19.0,0.0,0.0,0,0.0,2.995732273553991,0
7017,50th week,Tamil Nadu,Krishnagiri,Dengue,11.0,1,11,12,2012,12.5188835,78.2206536,0.072342049,12.0,301.336,Dengue,0.08333333333333333,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,2.8110000000000355,0.03930348200000001,0.0,11.0,0.0,0.0,0,0.0,2.4849066497880004,0
5057,37th week,Tamil Nadu,Krishnagiri,Dengue,10.0,1,11,9,2014,12.5188835,78.2206536,0.017807044,10.0,308.56,Dengue,0.09090909090909091,2014-09-01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,7.2239999999999895,-0.054535005000000004,-2.0,10.0,11.0,11.0,0,0.0,2.3978952727983707,0
4051,27th week,Tamil Nadu,Krishnagiri,Dengue,8.0,1,4,7,2015,12.5188835,78.2206536,0.066104685,9.0,305.8466666,Dengue,0.1111111111111111,2015-07-01,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-2.7133334000000104,0.048297640999999995,-1.0,8.0,-1.0,10.0,0,0.0,2.1972245773362196,0
7067,5th week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,10.0,0,29,1,2011,9.9261153,78.1140983,0.007762837,8.0,302.525,Diarrheal Diseases,0.0,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,2.3978952727983707,0
7078,6th week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,15.0,1,8,2,2011,9.9261153,78.1140983,0.002687165,8.0,305.2133334,Diarrheal Diseases,0.0625,2011-02-01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,2.688333400000033,-0.005075672,0.0,15.0,10.0,10.0,0,0.0,2.772588722239781,0
7286,22nd week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,9.0,0,24,5,2011,9.9261153,78.1140983,0.209115893,5.0,313.58,Diarrheal Diseases,0.0,2011-05-01,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,8.366666599999974,0.206428728,-3.0,9.0,5.0,15.0,0,0.0,2.302585092994046,0
6665,30th week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,61.0,0,19,7,2012,9.9261153,78.1140983,0.102838675,5.0,311.04,Diarrheal Diseases,0.0,2012-07-01,9.0,15.0,10.0,0.0,0.0,11.333333333333334,0.0,3.2145502536643185,0.0,-0.4999999999999997,-0.8660254037844388,-2.5399999999999636,-0.10627721799999999,0.0,4.945945945945946,-6.0,-0.09090909090909091,1,0.0,4.127134385045092,1
4623,4th week,Tamil Nadu,Madurai,Acute Diarrhoeal Disease,17.0,0,21,1,2014,9.9261153,78.1140983,0.011996095,7.0,303.56,Diarrheal Diseases,0.0,2014-01-01,61.0,9.0,15.0,0.0,0.0,28.333333333333332,0.0,28.448784391135828,0.0,0.49999999999999994,0.8660254037844387,-7.480000000000018,-0.09084258,2.0,0.5795454545454546,52.0,2.875,0,0.0,2.8903717578961645,0
